811719.4612,107381.3648,NaN,NaN,25.2,-76.79365234,34.69775063
811719.4723,107381.2654,NaN,NaN,25.3,-76.79365224,34.69774974
811719.4835,107381.166,NaN,NaN,25.4,-76.79365214,34.69774884
811719.4947,107381.0667,NaN,NaN,25.5,-76.79365204,34.69774794
811719.5059,107380.9673,NaN,NaN,25.6,-76.79365195,34.69774704
811719.5171,107380.8679,NaN,NaN,25.7,-76.79365185,34.69774615
811719.5283,107380.7685,NaN,NaN,25.8,-76.79365175,34.69774525
811719.5394,107380.6692,NaN,NaN,25.9,-76.79365165,34.69774435
811719.5506,107380.5698,NaN,NaN,26,-76.79365155,34.69774345
811719.5618,107380.4704,NaN,NaN,26.1,-76.79365146,34.69774255
811719.573,107380.3711,NaN,NaN,26.2,-76.79365136,34.69774166
811719.5842,107380.2717,NaN,NaN,26.3,-76.79365126,34.69774076
811719.5954,107380.1723,NaN,NaN,26.4,-76.79365116,34.69773986
811719.6066,107380.0729,NaN,NaN,26.5,-76.79365107,34.69773896
811719.6177,107379.9736,NaN,NaN,26.6,-76.79365097,34.69773806
811719.6289,107379.8742,NaN,NaN,26.7,-76.79365087,34.69773717
811719.6401,107379.7748,NaN,NaN,26.8,-76.79365077,34.69773627
811719.6513,107379.6755,NaN,NaN,26.9,-76.79365067,34.69773537
811719.6625,107379.5761,NaN,NaN,27,-76.79365058,34.69773447
811719.6737,107379.4767,NaN,NaN,27.1,-76.79365048,34.69773357
811719.6848,107379.3773,NaN,NaN,27.2,-76.79365038,34.69773268
811719.696,107379.278,NaN,NaN,27.3,-76.79365028,34.69773178
811719.7072,107379.1786,NaN,NaN,27.4,-76.79365018,34.69773088
811719.7184,107379.0792,NaN,NaN,27.5,-76.79365009,34.69772998
811719.7296,107378.9798,NaN,NaN,27.6,-76.79364999,34.69772909
811719.7408,107378.8805,NaN,NaN,27.7,-76.79364989,34.69772819
811719.7519,107378.7811,NaN,NaN,27.8,-76.79364979,34.69772729
811719.7631,107378.6817,NaN,NaN,27.9,-76.79364969,34.69772639
811719.7743,107378.5824,NaN,NaN,28,-76.7936496,34.69772549
811719.7855,107378.483,NaN,NaN,28.1,-76.7936495,34.6977246
811719.7967,107378.3836,NaN,NaN,28.2,-76.7936494,34.6977237
811719.8079,107378.2842,NaN,NaN,28.3,-76.7936493,34.6977228
811719.8191,107378.1849,NaN,NaN,28.4,-76.7936492,34.6977219
811719.8302,107378.0855,NaN,NaN,28.5,-76.79364911,34.697721
