BSS,Beach BSS,Cb,Color,Dhigh Diff,Dune BSS,Growth Factor,Label,RMSE,Round,Run,Score,Sim,Unnamed: 18,bedfriccoef,beta,facAs,facSk,lsgrad,m,vegDensity,wetslp
-5.041125642,-3.297743665,0.55,white,-0.131453082,-6.7845076189999975,919.0,Bad Result,,2,,0,68.0,,0.055999999999999994,200,0.42,0.22399999999999998,0.051,4.595,,0.27899999999999997
-5.821640309,-3.560521814,0.9109999999999999,white,-0.074358985,-8.082758802999999,689.6,Bad Result,,2,,0,69.0,,0.061,200,0.305,0.379,0.057,3.448,,0.441
-5.034545079,-3.688404218,0.47200000000000003,white,-0.249251887,-6.38068594,946.2,Bad Result,,2,,0,70.0,,0.046,200,0.401,0.24,0.055999999999999994,4.731,,0.204
-5.896971882999999,-3.520737267,1.061,white,-0.11625914300000001,-8.273206499,469.6,Bad Result,,2,,0,71.0,,0.077,200,0.42200000000000004,0.27899999999999997,0.054000000000000006,2.3480000000000003,,0.44799999999999995
-5.076113413,-1.682388379,0.5329999999999999,white,0.285552934,-8.469838447999999,836.2,Bad Result,,2,,0,72.0,,0.031,200,0.369,0.358,0.059000000000000004,4.181,,0.39299999999999996
-4.997800324,-4.040657444,0.355,white,-0.12155108199999999,-5.954943204,331.8,Bad Result,,2,,0,73.0,,0.054000000000000006,200,0.48,0.379,0.055999999999999994,1.659,,0.366
-5.924299414,-1.7855667259999999,0.907,white,0.10655351,-10.0630321,654.4,Bad Result,,2,,0,74.0,,0.018000000000000002,200,0.405,0.33799999999999997,0.052000000000000005,3.272,,0.597
-3.5232140160000003,-5.637091353,0.28300000000000003,cornflowerblue,1.241257146,-1.4093366790000001,127.6,Good Dune and Beach,,2,,3,75.0,,0.06,200,0.298,0.312,0.057999999999999996,0.638,,0.315
-6.996921136,-2.813210503,1.413,white,-0.12315706900000001,-11.18063177,776.6,Bad Result,,2,,0,76.0,,0.018000000000000002,200,0.491,0.225,0.057,3.883,,0.212
-5.517163697999999,-3.354843032,0.889,white,-0.123757884,-7.679484363999999,534.8,Bad Result,,2,,0,77.0,,0.069,200,0.45299999999999996,0.325,0.057,2.674,,0.327
-5.27685137,-3.11631721,0.652,white,-0.057652518,-7.43738553,529.6,Bad Result,,2,,0,78.0,,0.07,200,0.21100000000000002,0.359,0.05,2.648,,0.268
-5.373746985,-3.261819642,0.775,white,-0.09305672400000001,-7.485674329,258.0,Bad Result,,2,,0,79.0,,0.065,200,0.39399999999999996,0.282,0.054000000000000006,1.29,,0.48100000000000004
-5.902000582,-1.843605876,0.775,white,0.240254357,-9.960395289,710.0,Bad Result,,2,,0,80.0,,0.026000000000000002,200,0.16699999999999998,0.272,0.053,3.55,,0.341
-5.615758115,-5.5297982160000005,1.3780000000000001,darkgrey,-0.076943442,-5.701718013,163.4,Fenced Dune,,3,,4,1.0,,0.032,200,0.203,0.47100000000000003,0.051,0.8170000000000001,,0.435
-5.758294672999999,-7.189569852000001,1.445,darkgrey,0.215357259,-4.327019494,110.2,Fenced Dune,,3,,4,2.0,,0.049,200,0.488,0.214,0.06,0.551,,0.5870000000000001
-4.159906359,-6.342125345,0.384,orange,1.234157517,-1.9776873730000002,160.4,Good Beach,,3,,2,3.0,,0.062,200,0.303,0.47100000000000003,0.06,0.802,,0.506
-5.677304574,-7.179402057999999,1.304,darkgrey,0.233357385,-4.175207091,9.0,Fenced Dune,,3,,4,4.0,,0.040999999999999995,200,0.478,0.391,0.057,0.045,,0.491
-3.075839904,-4.068562853,0.423,orange,1.250657514,-2.083116955,131.8,Good Beach,,3,,2,5.0,,0.018000000000000002,200,0.4,0.171,0.05,0.659,,0.275
-5.1529695030000005,-5.086912204,1.103,orange,-0.006542728,-5.219026802,165.0,Good Beach,,3,,2,6.0,,0.040999999999999995,200,0.268,0.483,0.054000000000000006,0.825,,0.166
-5.41580474,-5.383654212000001,1.234,orange,-0.082142875,-5.447955267,153.6,Good Beach,,3,,2,7.0,,0.067,200,0.22399999999999998,0.327,0.055999999999999994,0.768,,0.35100000000000003
-4.206791745,-5.593086999,0.5589999999999999,orange,0.544057324,-2.820496491,151.4,Good Beach,,3,,2,8.0,,0.05,200,0.391,0.38299999999999995,0.051,0.757,,0.223
-4.030784472,-6.2849470620000005,0.643,lightgreen,0.98745723,-1.7766218809999998,192.0,Good Dune,,3,,1,9.0,,0.05,200,0.359,0.23600000000000002,0.053,0.96,,0.488
-6.0172665610000005,-5.50065924,1.358,white,-0.312227771,-6.533873882000001,140.4,Bad Result,,3,,0,10.0,,0.031,200,0.486,0.34600000000000003,0.051,0.7020000000000001,,0.212
-3.792827983,-6.13286723,0.531,white,1.28725715,-1.452788736,168.4,Bad Result,,3,,0,11.0,,0.026000000000000002,200,0.4370000000000001,0.243,0.053,0.8420000000000001,,0.568
-5.1698133330000005,-6.79728012,1.001,white,0.5788573770000001,-3.542346545,51.8,Bad Result,,3,,0,12.0,,0.054000000000000006,200,0.321,0.28,0.055999999999999994,0.259,,0.524
-5.280548017,-7.4971921739999985,0.5720000000000001,orange,0.8544573329999999,-3.063903859,183.6,Good Beach,,3,,2,13.0,,0.016,200,0.41700000000000004,0.41600000000000004,0.055999999999999994,0.9179999999999999,,0.321
-5.6681211320000005,-5.970683651,0.89,white,0.028594448999999997,-5.365558612,12.6,Bad Result,,3,,0,14.0,,0.048,200,0.425,0.478,0.055999999999999994,0.063,,0.20800000000000002
-3.664938582,-4.877874834,0.638,white,0.992957547,-2.452002331,4.4,Bad Result,,3,,0,15.0,,0.023,200,0.215,0.43,0.055,0.022000000000000002,,0.29
-4.365074486,-6.5735621029999995,0.542,white,1.19735761,-2.156586869,121.2,Bad Result,,3,,0,16.0,,0.017,200,0.382,0.39399999999999996,0.055,0.606,,0.48700000000000004
-6.747267068999999,-5.345361657,1.3869999999999998,white,-0.167743728,-8.149172481,47.4,Bad Result,,3,,0,17.0,,0.016,200,0.212,0.441,0.06,0.237,,0.392
-3.73445318,-5.938865148,0.33899999999999997,cornflowerblue,1.37425752,-1.530041212,89.6,Good Dune and Beach,,3,,3,18.0,,0.079,200,0.48700000000000004,0.162,0.057999999999999996,0.44799999999999995,,0.499
-4.133507496,-5.193441523,0.72,white,0.7685489209999999,-3.07357347,18.8,Bad Result,,3,,0,19.0,,0.025,200,0.248,0.4320000000000001,0.059000000000000004,0.094,,0.344
-3.23368279,-4.7092457880000005,0.389,white,1.328057244,-1.7581197919999998,54.2,Bad Result,,3,,0,20.0,,0.022000000000000002,200,0.20600000000000002,0.456,0.055,0.271,,0.41100000000000003
-5.072418342,-5.808506937000001,1.0090000000000001,white,0.300757363,-4.336329747,171.0,Bad Result,,3,,0,21.0,,0.028999999999999998,200,0.27899999999999997,0.335,0.051,0.855,,0.331
-3.358583214,-5.106817679,0.439,cornflowerblue,0.885357335,-1.6103487490000001,26.4,Good Dune and Beach,,3,,3,22.0,,0.086,200,0.242,0.302,0.059000000000000004,0.132,,0.172
-5.014394745,-5.378812162000001,0.836,darkgrey,0.264857247,-4.649977328,99.2,Fenced Dune,,3,,4,23.0,,0.07200000000000001,200,0.275,0.466,0.051,0.496,,0.316
-3.573012209,-5.353381873,0.514,cornflowerblue,0.830357507,-1.792642546,79.2,Good Dune and Beach,,3,,3,24.0,,0.086,200,0.297,0.193,0.059000000000000004,0.396,,0.209
-2.048265356,-2.779956753,0.278,white,1.3310575040000001,-1.316573958,115.8,Bad Result,,3,,0,25.0,,0.013000000000000001,200,0.24,0.28,0.05,0.579,,0.52
-5.321194603,-5.99965886,1.044,white,0.23465724300000002,-4.642730347,35.4,Bad Result,,3,,0,26.0,,0.034,200,0.409,0.38,0.055,0.177,,0.353
-3.818879088,-5.512540488,0.446,white,1.090157464,-2.125217688,149.4,Bad Result,,3,,0,27.0,,0.07200000000000001,200,0.39399999999999996,0.222,0.055999999999999994,0.747,,0.316
-5.736431959,-5.735401876,1.4080000000000001,white,-0.171342895,-5.737462043,18.0,Bad Result,,3,,0,28.0,,0.035,200,0.424,0.326,0.054000000000000006,0.09,,0.34600000000000003
-5.4616434179999995,-7.107950625,0.8640000000000001,white,0.58545728,-3.8153362110000004,102.6,Bad Result,,3,,0,29.0,,0.075,200,0.43799999999999994,0.43,0.054000000000000006,0.513,,0.44
-5.220805614,-6.9917109239999995,0.6559999999999999,white,0.81755729,-3.449900303,107.4,Bad Result,,3,,0,30.0,,0.057,200,0.479,0.45799999999999996,0.055999999999999994,0.537,,0.39799999999999996
-4.1296820080000005,-5.91366468,0.5920000000000001,white,1.025157407,-2.3456993369999997,43.2,Bad Result,,3,,0,31.0,,0.027999999999999997,200,0.32,0.23800000000000002,0.052000000000000005,0.21600000000000005,,0.53
-3.394337892,-5.362231523,0.496,white,1.406957105,-1.4264442609999999,35.8,Bad Result,,3,,0,32.0,,0.025,200,0.308,0.266,0.054000000000000006,0.179,,0.5660000000000001
-6.178802198,-5.321637516,1.474,white,-0.52454333,-7.035966879,181.2,Bad Result,,3,,0,33.0,,0.057999999999999996,200,0.309,0.198,0.054000000000000006,0.9059999999999999,,0.266
-5.269480222,-5.207789825,0.9840000000000001,white,0.05545707,-5.331170619,54.0,Bad Result,,3,,0,34.0,,0.036000000000000004,200,0.402,0.235,0.053,0.27,,0.203
-3.988789839,-5.258362324,0.86,white,0.501857236,-2.719217355,86.0,Bad Result,,3,,0,35.0,,0.084,200,0.18899999999999997,0.249,0.05,0.43,,0.51
-4.945121342,-5.573106551,0.835,white,0.277557328,-4.317136133,146.6,Bad Result,,3,,0,36.0,,0.054000000000000006,200,0.35700000000000004,0.24100000000000002,0.06,0.733,,0.35600000000000004
-4.126494632,-6.109061325,0.501,white,1.13515754,-2.14392794,105.2,Bad Result,,3,,0,37.0,,0.039,200,0.326,0.3720000000000001,0.054000000000000006,0.526,,0.456
-3.620023672,-6.091329289,0.249,cornflowerblue,1.307457402,-1.148718055,197.6,Good Dune and Beach,,3,,3,38.0,,0.031,200,0.461,0.47100000000000003,0.051,0.988,,0.508
-4.701248436,-5.282505013,1.084,white,0.031556561000000004,-4.119991859,68.4,Bad Result,,3,,0,39.0,,0.05,200,0.20600000000000002,0.405,0.057,0.342,,0.198
-4.591641751,-3.469497311,1.13,white,-0.002142951,-5.713786192000001,156.2,Bad Result,,3,,0,40.0,,0.026000000000000002,200,0.467,0.46299999999999997,0.057,0.7809999999999999,,0.3
-5.328773076,-6.896770566,1.167,darkgrey,0.42195744799999996,-3.760775585,8.0,Fenced Dune,,3,,4,41.0,,0.059000000000000004,200,0.33,0.32299999999999995,0.055999999999999994,0.04,,0.557
-5.145347972,-2.7382529780000002,1.247,white,-0.15267281300000002,-7.552442967,172.2,Bad Result,,3,,0,42.0,,0.012,200,0.35600000000000004,0.222,0.059000000000000004,0.861,,0.258
-4.19211311,-6.231107499,0.418,orange,1.211157277,-2.153118721,99.0,Good Beach,,3,,2,43.0,,0.015,200,0.493,0.402,0.055,0.495,,0.375
-3.004673462,-4.862066231,0.255,cornflowerblue,0.96415706,-1.147280693,137.0,Good Dune and Beach,,3,,3,44.0,,0.075,200,0.184,0.337,0.057999999999999996,0.685,,0.19399999999999998
-3.820918643,-6.031784397999999,0.395,orange,1.23385711,-1.610052887,145.0,Good Beach,,3,,2,45.0,,0.07400000000000001,200,0.384,0.336,0.055999999999999994,0.725,,0.588
-4.835313998,-5.580300602,0.762,orange,0.39525742799999997,-4.090327394,91.8,Good Beach,,3,,2,46.0,,0.040999999999999995,200,0.441,0.188,0.052000000000000005,0.45899999999999996,,0.21
-4.654324537,-4.914351494,1.244,orange,-0.109643504,-4.39429758,166.6,Good Beach,,3,,2,47.0,,0.063,200,0.18100000000000002,0.29600000000000004,0.054000000000000006,0.833,,0.387
-3.033237567,-4.328705414,0.58,white,1.0460571790000002,-1.737769719,126.4,Bad Result,,3,,0,48.0,,0.018000000000000002,200,0.307,0.165,0.052000000000000005,0.632,,0.593
-4.397056981,-6.884789056,0.45799999999999996,orange,1.412257626,-1.909324906,75.8,Good Beach,,3,,2,49.0,,0.013999999999999999,200,0.326,0.275,0.059000000000000004,0.379,,0.578
-4.698502736,-6.454380897999999,0.55,white,0.812857583,-2.9426245730000002,148.0,Bad Result,,3,,0,50.0,,0.08900000000000001,200,0.304,0.34600000000000003,0.054000000000000006,0.74,,0.574
-4.693255336,-4.97819352,1.111,white,0.252557233,-4.4083171519999995,61.6,Bad Result,,3,,0,51.0,,0.024,200,0.387,0.34299999999999997,0.057,0.308,,0.46399999999999997
-3.44454404,-5.155878851000001,1.499,white,-0.249343917,-1.733209229,27.4,Bad Result,,3,,0,52.0,,0.064,200,0.218,0.171,0.059000000000000004,0.13699999999999998,,0.40299999999999997
-4.920349792,-5.631353534,0.68,white,0.460057214,-4.209346049,39.8,Bad Result,,3,,0,53.0,,0.062,200,0.317,0.494,0.059000000000000004,0.19899999999999998,,0.22
-3.3141243389999997,-4.949171855,0.44799999999999995,lightgreen,0.957957223,-1.679076824,76.6,Good Dune,,3,,1,54.0,,0.027999999999999997,200,0.306,0.324,0.055999999999999994,0.38299999999999995,,0.204
-4.957887568,-5.237572557,0.958,white,0.174557164,-4.678202579,78.2,Bad Result,,3,,0,55.0,,0.076,200,0.24600000000000002,0.259,0.053,0.391,,0.428
-5.267658573,-5.264857548999999,1.149,white,-0.144621894,-5.270459596999999,196.6,Bad Result,,3,,0,56.0,,0.08,200,0.27699999999999997,0.359,0.059000000000000004,0.983,,0.198
-3.629974329,-4.932657004,0.539,white,1.133757546,-2.327291654,164.0,Bad Result,,3,,0,57.0,,0.023,200,0.36200000000000004,0.168,0.053,0.82,,0.341
-4.039367069,-5.500680738,0.75,white,0.684057191,-2.578053399,37.4,Bad Result,,3,,0,58.0,,0.066,200,0.192,0.363,0.057,0.187,,0.36200000000000004
-3.3554418189999997,-5.600677566,0.244,cornflowerblue,0.9585570840000001,-1.110206072,128.4,Good Dune and Beach,,3,,3,59.0,,0.043,200,0.183,0.26899999999999996,0.057,0.642,,0.389
-5.7251421879999995,-5.337782982,1.1340000000000001,white,-0.195042655,-6.112501395,164.4,Bad Result,,3,,0,60.0,,0.059000000000000004,200,0.489,0.341,0.051,0.8220000000000001,,0.29600000000000004
-3.59467148,-5.344002604,0.75,white,0.616656735,-1.845340356,156.2,Bad Result,,3,,0,61.0,,0.045,200,0.191,0.251,0.053,0.7809999999999999,,0.21899999999999997
-5.024515323999999,-7.043283122,0.795,white,0.845263555,-3.005747525,106.4,Bad Result,,3,,0,62.0,,0.087,200,0.45799999999999996,0.336,0.055999999999999994,0.532,,0.575
-4.883978439,-6.059309636,1.079,white,0.484857514,-3.708647242,49.6,Bad Result,,3,,0,63.0,,0.03,200,0.258,0.38799999999999996,0.051,0.248,,0.46299999999999997
-4.136907869,-5.253632467,1.068,darkgrey,0.842712357,-3.0201832719999997,46.4,Fenced Dune,,3,,4,64.0,,0.011000000000000001,200,0.447,0.27699999999999997,0.057,0.23199999999999998,,0.501
-4.734110398,-5.961715562,0.703,white,0.612653211,-3.506505235,121.2,Bad Result,,3,,0,65.0,,0.047,200,0.47100000000000003,0.16,0.054000000000000006,0.606,,0.358
-4.581928453,-5.325214942,0.619,white,0.560991719,-3.838641965,154.4,Bad Result,,3,,0,66.0,,0.068,200,0.4270000000000001,0.32,0.052000000000000005,0.772,,0.166
-3.378146275,-5.002194268,0.39899999999999997,white,1.165657475,-1.754098283,95.8,Bad Result,,3,,0,67.0,,0.028999999999999998,200,0.276,0.3670000000000001,0.057,0.479,,0.23600000000000002
-4.326888921,-5.73889107,0.55,white,0.848557427,-2.914886773,183.6,Bad Result,,3,,0,68.0,,0.055999999999999994,200,0.42,0.22399999999999998,0.051,0.9179999999999999,,0.27899999999999997
-4.959221107,-6.3380180820000005,0.9109999999999999,white,0.524857476,-3.5804241310000005,137.4,Bad Result,,3,,0,69.0,,0.061,200,0.305,0.379,0.057,0.687,,0.441
-3.7499685119999997,-5.615114491,0.47200000000000003,white,0.728757337,-1.8848225330000001,189.2,Bad Result,,3,,0,70.0,,0.046,200,0.401,0.24,0.055999999999999994,0.946,,0.204
-5.204908626,-6.759872884,1.061,white,0.545257523,-3.6499443680000003,92.8,Bad Result,,3,,0,71.0,,0.077,200,0.42200000000000004,0.27899999999999997,0.054000000000000006,0.46399999999999997,,0.44799999999999995
-3.8235678280000003,-5.452626836,0.5329999999999999,white,1.17095752,-2.19450882,167.0,Bad Result,,3,,0,72.0,,0.031,200,0.369,0.358,0.059000000000000004,0.835,,0.39299999999999996
-4.191973461,-6.532605179,0.355,orange,1.2686571629999999,-1.851341744,65.0,Good Beach,,3,,2,73.0,,0.054000000000000006,200,0.48,0.379,0.055999999999999994,0.325,,0.366
-4.27050206,-5.413922361,0.907,white,0.727857545,-3.12708176,130.2,Bad Result,,3,,0,74.0,,0.018000000000000002,200,0.405,0.33799999999999997,0.052000000000000005,0.6509999999999999,,0.597
-3.521021694,-5.638080382,0.28300000000000003,cornflowerblue,1.242457345,-1.403963006,23.8,Good Dune and Beach,,3,,3,75.0,,0.06,200,0.298,0.312,0.057999999999999996,0.11900000000000001,,0.315
-5.6296250279999995,-4.719158993,1.413,white,-0.297500178,-6.540091062999999,154.8,Bad Result,,3,,0,76.0,,0.018000000000000002,200,0.491,0.225,0.057,0.774,,0.212
-5.284369206,-6.013651497000001,0.889,white,0.321957543,-4.5550869160000005,106.0,Bad Result,,3,,0,77.0,,0.069,200,0.45299999999999996,0.325,0.057,0.53,,0.327
-4.036053064,-5.3971040079999995,0.652,white,0.759957269,-2.675002119,105.0,Bad Result,,3,,0,78.0,,0.07,200,0.21100000000000002,0.359,0.05,0.525,,0.268
-4.5717816319999995,-6.533788362,0.775,white,0.834457353,-2.609774902,50.0,Bad Result,,3,,0,79.0,,0.065,200,0.39399999999999996,0.282,0.054000000000000006,0.25,,0.48100000000000004
-3.71215433,-5.454204816,0.775,white,1.052657082,-1.970103844,141.4,Bad Result,,3,,0,80.0,,0.026000000000000002,200,0.16699999999999998,0.272,0.053,0.7070000000000001,,0.341
-6.568386019,-3.904229368,1.3780000000000001,white,-0.060958972,-9.232542668999999,326.2,Bad Result,,4,,0,1.0,,0.044000000000000004,200,0.23800000000000002,0.474,0.055,1.631,,0.49
-5.441886529,-6.548719825,0.9109999999999999,white,0.32535739199999997,-4.335053233,112.8,Bad Result,,4,,0,2.0,,0.079,200,0.48700000000000004,0.489,0.055,0.564,,0.34700000000000003
-5.4577642829999995,-3.434772886,0.831,white,-0.140759036,-7.4807556810000015,383.0,Bad Result,,4,,0,3.0,,0.077,200,0.44,0.243,0.055,1.915,,0.4270000000000001
-6.445569946,-3.671061358,1.4469999999999998,white,-0.058455750999999986,-9.220078533999999,317.2,Bad Result,,4,,0,4.0,,0.077,200,0.397,0.21100000000000002,0.055,1.5859999999999999,,0.555
-6.316513708,-3.961459987,1.185,white,-0.11769280800000001,-8.671567428,272.2,Bad Result,,4,,0,5.0,,0.047,200,0.423,0.318,0.055,1.361,,0.4970000000000001
-4.541222618,-3.071855677,0.24100000000000002,white,0.055551484000000005,-6.01058956,283.0,Bad Result,,4,,0,6.0,,0.073,200,0.28300000000000003,0.214,0.055,1.415,,0.32899999999999996
-5.212251787,-3.613242675,0.612,white,-0.164756343,-6.811260898,278.6,Bad Result,,4,,0,7.0,,0.055,200,0.485,0.21,0.055,1.393,,0.4320000000000001
-6.27261517,-3.4828912119999997,1.234,white,0.013650325,-9.062339128,306.6,Bad Result,,4,,0,8.0,,0.066,200,0.256,0.34700000000000003,0.055,1.5330000000000001,,0.434
-6.30831237,-3.903436575,1.181,white,-0.121859905,-8.713188165,284.4,Bad Result,,4,,0,9.0,,0.047,200,0.28300000000000003,0.40399999999999997,0.055,1.422,,0.4970000000000001
-5.334640825,-6.85015456,0.848,white,0.507857278,-3.8191270889999998,49.4,Bad Result,,4,,0,10.0,,0.049,200,0.488,0.302,0.055,0.247,,0.47600000000000003
-5.158356405,-3.937429447,0.532,white,-0.27955918,-6.379283363,301.0,Bad Result,,4,,0,11.0,,0.078,200,0.35200000000000004,0.41,0.055,1.505,,0.5670000000000001
-4.984270365,-3.868028911,0.38,white,-0.19865183600000005,-6.100511818999999,219.8,Bad Result,,4,,0,12.0,,0.05,200,0.245,0.27699999999999997,0.055,1.099,,0.552
-5.149147645,-3.84574242,0.517,white,-0.21396939199999998,-6.45255287,326.0,Bad Result,,4,,0,13.0,,0.05,200,0.479,0.305,0.055,1.63,,0.359
-5.499544376,-3.253678031,0.815,white,-0.058557078,-7.745410721,247.2,Bad Result,,4,,0,14.0,,0.062,200,0.305,0.449,0.055,1.236,,0.47600000000000003
-5.177365836,-3.5672633719999998,0.5720000000000001,white,-0.154254481,-6.7874683010000005,367.0,Bad Result,,4,,0,15.0,,0.063,200,0.4270000000000001,0.426,0.055,1.835,,0.414
-3.726649594,-6.063877794,0.27,cornflowerblue,1.357157185,-1.389421394,32.2,Good Dune and Beach,,4,,3,16.0,,0.045,200,0.359,0.434,0.055,0.161,,0.58
-5.638390346,-3.31754527,0.81,white,-0.046555564,-7.959235422000001,228.4,Bad Result,,4,,0,17.0,,0.07200000000000001,200,0.204,0.301,0.055,1.1420000000000001,,0.349
-5.0005043680000005,-5.489785509,0.887,white,0.251057103,-4.511223226,125.8,Bad Result,,4,,0,18.0,,0.066,200,0.25,0.381,0.055,0.629,,0.379
-6.203157032000001,-3.8150009910000002,1.173,white,-0.232524482,-8.591313074,276.4,Bad Result,,4,,0,19.0,,0.077,200,0.335,0.225,0.055,1.382,,0.369
-5.817699932000001,-5.8104676139999984,1.274,white,-0.20404295600000005,-5.82493225,62.6,Bad Result,,4,,0,20.0,,0.057999999999999996,200,0.36200000000000004,0.499,0.055,0.313,,0.32299999999999995
-5.684670172000001,-6.399665422999999,1.45,darkgrey,0.007156804,-4.969674921,44.4,Fenced Dune,,4,,4,21.0,,0.075,200,0.201,0.4320000000000001,0.055,0.222,,0.545
-4.709065798,-6.255649232000001,0.72,white,0.7861513640000001,-3.1624823639999997,35.6,Bad Result,,4,,0,22.0,,0.076,200,0.278,0.44,0.055,0.17800000000000002,,0.429
-3.523316437,-5.627429297999999,0.5429999999999999,cornflowerblue,1.052757218,-1.419203576,74.4,Good Dune and Beach,,4,,3,23.0,,0.063,200,0.244,0.24100000000000002,0.055,0.3720000000000001,,0.561
-4.821254571,-3.5070162989999996,0.38799999999999996,white,-0.158351943,-6.135492843,220.8,Bad Result,,4,,0,24.0,,0.061,200,0.456,0.387,0.055,1.104,,0.405
-3.2828218330000003,-5.413145404,0.299,cornflowerblue,0.943657353,-1.152498262,162.0,Good Dune and Beach,,4,,3,25.0,,0.05,200,0.272,0.237,0.055,0.81,,0.355
-3.895546487,-6.233737089,0.265,orange,1.3719572569999998,-1.5573558859999999,168.0,Good Beach,,4,,2,26.0,,0.06,200,0.47100000000000003,0.483,0.055,0.84,,0.447
