BSS,Beach BSS,Cb,Color,Dhigh Diff,Dune BSS,Growth Factor,Label,RMSE,Round,Run,Run.1,Score,Sim,bedfriccoef,beta,facAs,facSk,lsgrad,m,vegDensity,wetslp
0.8220000000000001,0.946,0.076,cornflowerblue,-0.079,-0.08199999999999999,2220.0,Good Dune and Beach,0.17800000000000002,13,48.0,,3,,0.024,300,0.698,0.639,0.012,7.4,0.55,0.414
0.828,0.9520000000000001,0.047,cornflowerblue,-0.078,-0.078,2365.2,Good Dune and Beach,0.175,13,49.0,,3,,0.024,300,0.687,0.647,0.012,7.883999999999999,0.825,0.405
0.8220000000000001,0.946,0.079,cornflowerblue,-0.08,-0.08,1752.0,Good Dune and Beach,0.17800000000000002,13,50.0,,3,,0.024,300,0.701,0.635,0.012,5.84,0.541,0.41
0.82,0.9470000000000001,0.042,cornflowerblue,-0.066,-0.10400000000000001,2523.0,Good Dune and Beach,0.179,13,51.0,,3,,0.024,300,0.682,0.636,0.012,8.41,0.154,0.406
0.828,0.948,0.069,orange,-0.107,-0.043,2726.4,Good Beach,0.175,13,52.0,,2,,0.024,300,0.684,0.64,0.012,9.088,0.836,0.41
0.825,0.9440000000000001,0.07200000000000001,orange,-0.107,-0.040999999999999995,2473.4999999999995,Good Beach,0.177,13,53.0,,2,,0.024,300,0.6940000000000001,0.633,0.012,8.245,0.976,0.413
0.836,0.9520000000000001,0.047,orange,-0.149,-0.013000000000000001,1699.8000000000006,Good Beach,0.171,13,54.0,,2,,0.024,300,0.6920000000000001,0.645,0.012,5.666,0.175,0.413
0.8290000000000001,0.948,0.061,orange,-0.111,-0.036000000000000004,2098.8,Good Beach,0.174,13,55.0,,2,,0.024,300,0.693,0.64,0.012,6.996,0.154,0.41100000000000003
0.828,0.955,0.040999999999999995,cornflowerblue,-0.069,-0.096,2147.4,Good Dune and Beach,0.175,13,56.0,,3,,0.024,300,0.71,0.625,0.012,7.1579999999999995,0.363,0.406
0.83,0.9490000000000001,0.06,orange,-0.11,-0.038,1797.3000000000006,Good Beach,0.174,13,57.0,,2,,0.024,300,0.69,0.649,0.012,5.9910000000000005,0.435,0.414
0.826,0.951,0.051,cornflowerblue,-0.071,-0.08900000000000001,2606.7,Good Dune and Beach,0.17600000000000002,13,58.0,,3,,0.024,300,0.693,0.636,0.012,8.689,0.147,0.414
0.825,0.95,0.052000000000000005,cornflowerblue,-0.07,-0.09300000000000001,2974.4999999999995,Good Dune and Beach,0.177,13,59.0,,3,,0.024,300,0.701,0.64,0.012,9.915,0.47600000000000003,0.41
0.8270000000000001,0.9520000000000001,0.047,cornflowerblue,-0.075,-0.084,2499.9,Good Dune and Beach,0.175,13,60.0,,3,,0.024,300,0.684,0.65,0.012,8.333,0.728,0.40700000000000003
0.82,0.943,0.075,cornflowerblue,-0.081,-0.077,2341.8,Good Dune and Beach,0.179,13,61.0,,3,,0.024,300,0.7,0.626,0.012,7.806,0.129,0.409
0.828,0.953,0.046,cornflowerblue,-0.077,-0.083,2972.4,Good Dune and Beach,0.175,13,62.0,,3,,0.024,300,0.706,0.639,0.012,9.908,0.515,0.409
0.83,0.9490000000000001,0.059000000000000004,orange,-0.11,-0.038,2142.3,Good Beach,0.174,13,63.0,,2,,0.024,300,0.684,0.638,0.012,7.141,0.272,0.40700000000000003
0.8270000000000001,0.951,0.05,cornflowerblue,-0.081,-0.075,2374.5,Good Dune and Beach,0.175,13,64.0,,3,,0.024,300,0.6890000000000001,0.639,0.012,7.915,0.446,0.408
0.825,0.946,0.069,cornflowerblue,-0.096,-0.055999999999999994,2973.9,Good Dune and Beach,0.17600000000000002,13,65.0,,3,,0.024,300,0.69,0.638,0.012,9.913,0.8420000000000001,0.406
0.8270000000000001,0.946,0.073,orange,-0.106,-0.042,2819.4,Good Beach,0.17600000000000002,13,66.0,,2,,0.024,300,0.688,0.638,0.012,9.398,0.9159999999999999,0.405
0.8240000000000001,0.948,0.046,cornflowerblue,-0.079,-0.08,1969.2,Good Dune and Beach,0.177,13,67.0,,3,,0.024,300,0.685,0.633,0.012,6.564,0.483,0.406
0.828,0.9470000000000001,0.068,orange,-0.10800000000000001,-0.040999999999999995,2206.5,Good Beach,0.175,13,68.0,,2,,0.024,300,0.701,0.639,0.012,7.355,0.639,0.405
0.8290000000000001,0.948,0.061,orange,-0.111,-0.037000000000000005,1979.4,Good Beach,0.174,13,69.0,,2,,0.024,300,0.7,0.632,0.012,6.598,0.162,0.413
0.825,0.9440000000000001,0.061,orange,-0.111,-0.037000000000000005,2952.9,Good Beach,0.17600000000000002,13,70.0,,2,,0.024,300,0.69,0.623,0.012,9.843,0.747,0.41100000000000003
0.823,0.951,0.044000000000000004,cornflowerblue,-0.066,-0.10800000000000001,2135.100000000001,Good Dune and Beach,0.17800000000000002,13,71.0,,3,,0.024,300,0.688,0.625,0.012,7.117000000000001,0.8009999999999999,0.408
0.831,0.95,0.057999999999999996,orange,-0.111,-0.037000000000000005,2290.8,Good Beach,0.174,13,72.0,,2,,0.024,300,0.706,0.636,0.012,7.636,0.496,0.414
0.828,0.9520000000000001,0.05,cornflowerblue,-0.08,-0.075,2936.4,Good Dune and Beach,0.175,13,73.0,,3,,0.024,300,0.7,0.629,0.012,9.788,0.674,0.41200000000000003
0.828,0.9520000000000001,0.05,cornflowerblue,-0.081,-0.07400000000000001,1602.0,Good Dune and Beach,0.175,13,74.0,,3,,0.024,300,0.687,0.64,0.012,5.34,0.726,0.413
0.826,0.945,0.067,orange,-0.107,-0.042,2670.9,Good Beach,0.17600000000000002,13,75.0,,2,,0.024,300,0.68,0.638,0.012,8.902999999999997,0.41,0.409
0.8290000000000001,0.9490000000000001,0.057999999999999996,orange,-0.10400000000000001,-0.047,1501.8000000000006,Good Beach,0.174,13,76.0,,2,,0.024,300,0.693,0.634,0.012,5.006,0.924,0.413
0.8270000000000001,0.946,0.059000000000000004,orange,-0.11,-0.038,2677.2,Good Beach,0.17600000000000002,13,77.0,,2,,0.024,300,0.6809999999999999,0.625,0.012,8.924,0.39,0.41200000000000003
0.8190000000000001,0.9420000000000001,0.054000000000000006,cornflowerblue,-0.078,-0.081,1729.1999999999994,Good Dune and Beach,0.18,13,78.0,,3,,0.024,300,0.698,0.626,0.012,5.763999999999999,0.526,0.41200000000000003
0.825,0.9520000000000001,0.051,cornflowerblue,-0.063,-0.107,2876.1,Good Dune and Beach,0.177,13,79.0,,3,,0.024,300,0.703,0.626,0.012,9.587,0.319,0.408
0.8240000000000001,0.943,0.067,orange,-0.107,-0.042,2364.3,Good Beach,0.177,13,80.0,,2,,0.024,300,0.696,0.633,0.012,7.881,0.182,0.41100000000000003
0.5770000000000001,0.952,0.045,orange,-0.611,-2.158,4217.4,Good Beach,0.274,14,1.0,,2,,0.024,300,0.698,0.643,0.012,14.058,1.648,0.41
0.823,0.946,0.078,cornflowerblue,-0.08,-0.076,3140.700000000001,Good Dune and Beach,0.17800000000000002,14,2.0,,3,,0.024,300,0.6990000000000001,0.633,0.012,10.469,0.629,0.415
0.407,0.945,0.07200000000000001,orange,-0.713,-3.517,2956.2,Good Beach,0.325,14,3.0,,2,,0.024,300,0.6829999999999999,0.638,0.012,9.854,1.919,0.415
0.449,0.947,0.066,orange,-0.782,-3.182,4378.5,Good Beach,0.313,14,4.0,,2,,0.024,300,0.6809999999999999,0.647,0.012,14.595,1.605,0.415
0.454,0.948,0.07,orange,-0.7759999999999999,-3.15,3773.1,Good Beach,0.312,14,5.0,,2,,0.024,300,0.688,0.643,0.012,12.577,1.39,0.411
0.527,0.952,0.051,orange,-0.521,-2.571,1595.4,Good Beach,0.29,14,6.0,,2,,0.024,300,0.6809999999999999,0.632,0.012,5.318,1.4409999999999998,0.414
0.422,0.944,0.078,orange,-0.737,-3.385,2451.3,Good Beach,0.321,14,7.0,,2,,0.024,300,0.6809999999999999,0.639,0.012,8.171,1.42,0.412
0.557,0.951,0.047,orange,-0.579,-2.311,3885.6,Good Beach,0.281,14,8.0,,2,,0.024,300,0.69,0.639,0.012,12.952,1.554,0.413
0.546,0.952,0.051,orange,-0.557,-2.416,3764.1,Good Beach,0.284,14,9.0,,2,,0.024,300,0.6940000000000001,0.643,0.012,12.547,1.4480000000000002,0.411
0.8220000000000001,0.945,0.078,cornflowerblue,-0.081,-0.076,2995.2,Good Dune and Beach,0.17800000000000002,14,10.0,,3,,0.024,300,0.687,0.642,0.012,9.984,0.326,0.411
0.486,0.949,0.06,orange,-0.4370000000000001,-2.89,2265.3,Good Beach,0.302,14,11.0,,2,,0.024,300,0.6940000000000001,0.648,0.012,7.551,1.527,0.415
0.649,0.952,0.046,orange,-0.523,-1.561,1915.8,Good Beach,0.25,14,12.0,,2,,0.024,300,0.685,0.647,0.012,6.386,1.14,0.411
0.363,0.938,0.077,orange,-0.943,-3.831,2230.5,Good Beach,0.337,14,13.0,,2,,0.024,300,0.687,0.634,0.012,7.435,1.6469999999999998,0.411
0.539,0.95,0.054000000000000006,orange,-0.528,-2.461,2919.9,Good Beach,0.287,14,14.0,,2,,0.024,300,0.6970000000000001,0.642,0.012,9.733,1.27,0.413
0.417,0.947,0.07,orange,-0.7290000000000001,-3.443,2357.4,Good Beach,0.322,14,15.0,,2,,0.024,300,0.695,0.638,0.012,7.858,1.843,0.413
0.831,0.95,0.061,orange,-0.111,-0.037000000000000005,1662.0,Good Beach,0.174,14,16.0,,2,,0.024,300,0.696,0.649,0.012,5.54,0.244,0.411
0.662,0.954,0.04,orange,-0.555,-1.47,2908.2,Good Beach,0.245,14,17.0,,2,,0.024,300,0.687,0.633,0.012,9.694,1.181,0.414
0.826,0.951,0.047,cornflowerblue,-0.076,-0.083,3085.5,Good Dune and Beach,0.17600000000000002,14,18.0,,3,,0.024,300,0.6920000000000001,0.635,0.012,10.285,0.691,0.413
0.506,0.95,0.058,orange,-0.459,-2.73,3744.6,Good Beach,0.297,14,19.0,,2,,0.024,300,0.682,0.635,0.012,12.482,1.41,0.415
0.831,0.95,0.062,orange,-0.11,-0.038,3977.4,Good Beach,0.173,14,20.0,,2,,0.024,300,0.7,0.632,0.012,13.258,0.39,0.412
0.8270000000000001,0.954,0.04,cornflowerblue,-0.069,-0.097,4385.700000000002,Good Dune and Beach,0.175,14,21.0,,3,,0.024,300,0.695,0.6459999999999999,0.012,14.619000000000002,0.303,0.414
0.826,0.95,0.05,cornflowerblue,-0.08,-0.076,2699.4,Good Dune and Beach,0.17600000000000002,14,22.0,,3,,0.024,300,0.696,0.639,0.012,8.998,0.26,0.415
0.828,0.952,0.046,cornflowerblue,-0.08,-0.077,2291.4,Good Dune and Beach,0.175,14,23.0,,3,,0.024,300,0.6829999999999999,0.647,0.012,7.638,0.446,0.413
0.508,0.946,0.07400000000000001,orange,-0.447,-2.6860000000000004,1935.0,Good Beach,0.29600000000000004,14,24.0,,2,,0.024,300,0.6920000000000001,0.637,0.012,6.45,1.145,0.413
0.828,0.952,0.05,cornflowerblue,-0.081,-0.075,1728.0,Good Dune and Beach,0.175,14,25.0,,3,,0.024,300,0.682,0.634,0.012,5.76,0.863,0.411
0.8220000000000001,0.946,0.076,cornflowerblue,-0.081,-0.078,1649.1,Good Dune and Beach,0.17800000000000002,14,26.0,,3,,0.024,300,0.6990000000000001,0.64,0.012,5.497000000000001,0.893,0.412
0.8240000000000001,0.951,0.055,cornflowerblue,-0.064,-0.1,4200.3,Good Dune and Beach,0.177,14,27.0,,3,,0.024,300,0.682,0.6459999999999999,0.012,14.001,0.742,0.412
0.825,0.953,0.044,cornflowerblue,-0.064,-0.111,2711.7,Good Dune and Beach,0.17600000000000002,14,28.0,,3,,0.024,300,0.6829999999999999,0.649,0.012,9.039,0.5589999999999999,0.415
0.603,0.951,0.049,orange,-0.665,-1.942,1679.4,Good Beach,0.266,14,29.0,,2,,0.024,300,0.687,0.6459999999999999,0.012,5.598,1.193,0.41
0.8290000000000001,0.948,0.066,orange,-0.107,-0.041,2007.0,Good Beach,0.175,14,30.0,,2,,0.024,300,0.695,0.643,0.012,6.69,0.182,0.412
0.508,0.947,0.07,orange,-0.455,-2.695,2388.9,Good Beach,0.29600000000000004,14,31.0,,2,,0.024,300,0.684,0.644,0.012,7.962999999999999,1.139,0.411
0.828,0.947,0.071,orange,-0.107,-0.041,3376.8,Good Beach,0.175,14,32.0,,2,,0.024,300,0.682,0.649,0.012,11.255999999999998,0.8,0.414
0.775,0.95,0.058,orange,-0.171,-0.4970000000000001,2807.7,Good Beach,0.2,14,33.0,,2,,0.024,300,0.6859999999999999,0.64,0.012,9.359,1.025,0.413
0.469,0.947,0.066,orange,-0.7509999999999999,-3.017,3884.4,Good Beach,0.307,14,34.0,,2,,0.024,300,0.688,0.6459999999999999,0.012,12.948,1.653,0.413
0.8220000000000001,0.946,0.075,cornflowerblue,-0.08,-0.078,4317.0,Good Dune and Beach,0.17800000000000002,14,35.0,,3,,0.024,300,0.691,0.642,0.012,14.39,0.7659999999999999,0.413
0.83,0.949,0.059,orange,-0.11,-0.038,2403.600000000001,Good Beach,0.174,14,36.0,,2,,0.024,300,0.685,0.647,0.012,8.012,0.495,0.411
0.828,0.953,0.049,cornflowerblue,-0.078,-0.08,2012.1,Good Dune and Beach,0.175,14,37.0,,3,,0.024,300,0.6890000000000001,0.636,0.012,6.7070000000000025,0.529,0.415
0.818,0.945,0.076,cornflowerblue,-0.063,-0.112,2054.4,Good Dune and Beach,0.18,14,38.0,,3,,0.024,300,0.7,0.639,0.012,6.848,0.917,0.411
0.823,0.943,0.064,orange,-0.102,-0.049,2726.1,Good Beach,0.177,14,39.0,,2,,0.024,300,0.685,0.642,0.012,9.087,0.59,0.414
0.825,0.951,0.052000000000000005,cornflowerblue,-0.073,-0.08800000000000001,1852.2,Good Dune and Beach,0.17600000000000002,14,40.0,,3,,0.024,300,0.6859999999999999,0.638,0.012,6.174,0.521,0.413
0.826,0.947,0.07200000000000001,cornflowerblue,-0.099,-0.054000000000000006,2287.5,Good Dune and Beach,0.17600000000000002,14,41.0,,3,,0.024,300,0.6809999999999999,0.649,0.012,7.625,0.262,0.414
0.775,0.952,0.049,orange,-0.266,-0.52,3235.5,Good Beach,0.2,14,42.0,,2,,0.024,300,0.6890000000000001,0.649,0.012,10.785,1.028,0.413
0.623,0.949,0.06,orange,-0.4370000000000001,-1.75,2194.8,Good Beach,0.259,14,43.0,,2,,0.024,300,0.6920000000000001,0.644,0.012,7.316,1.09,0.412
0.825,0.953,0.042,cornflowerblue,-0.063,-0.107,4464.0,Good Dune and Beach,0.17600000000000002,14,44.0,,3,,0.024,300,0.698,0.648,0.012,14.88,0.7979999999999999,0.414
0.826,0.951,0.053,cornflowerblue,-0.073,-0.092,2285.7,Good Dune and Beach,0.17600000000000002,14,45.0,,3,,0.024,300,0.6940000000000001,0.633,0.012,7.619,0.28800000000000003,0.414
0.83,0.949,0.06,orange,-0.111,-0.037000000000000005,3461.4,Good Beach,0.174,14,46.0,,2,,0.024,300,0.696,0.644,0.012,11.538,0.303,0.415
0.418,0.941,0.068,orange,-0.732,-3.402,2502.600000000001,Good Beach,0.322,14,47.0,,2,,0.024,300,0.684,0.631,0.012,8.342,1.793,0.414
0.633,0.945,0.076,orange,-0.476,-1.639,2939.7,Good Beach,0.256,14,48.0,,2,,0.024,300,0.6920000000000001,0.642,0.012,9.799,1.05,0.414
0.5579999999999999,0.952,0.047,orange,-0.579,-2.314,3230.1000000000013,Good Beach,0.281,14,49.0,,2,,0.024,300,0.685,0.648,0.012,10.767,1.63,0.41
0.6859999999999999,0.944,0.079,orange,-0.145,-1.196,2003.7,Good Beach,0.236,14,50.0,,2,,0.024,300,0.6940000000000001,0.64,0.012,6.6789999999999985,1.031,0.412
0.825,0.953,0.042,cornflowerblue,-0.068,-0.101,3546.0,Good Dune and Beach,0.17600000000000002,14,51.0,,3,,0.024,300,0.6809999999999999,0.64,0.012,11.82,0.213,0.41
0.419,0.947,0.069,orange,-0.7290000000000001,-3.435,3952.5,Good Beach,0.322,14,52.0,,2,,0.024,300,0.6829999999999999,0.643,0.012,13.175,1.654,0.413
0.413,0.947,0.07200000000000001,orange,-0.725,-3.477,3447.0,Good Beach,0.32299999999999995,14,53.0,,2,,0.024,300,0.6890000000000001,0.639,0.012,11.49,1.949,0.414
0.828,0.953,0.047,cornflowerblue,-0.075,-0.084,1899.6,Good Dune and Beach,0.175,14,54.0,,3,,0.024,300,0.688,0.647,0.012,6.3320000000000025,0.259,0.414
0.831,0.949,0.061,orange,-0.111,-0.037000000000000005,2697.9,Good Beach,0.174,14,55.0,,2,,0.024,300,0.688,0.643,0.012,8.993,0.215,0.413
0.826,0.953,0.041,cornflowerblue,-0.069,-0.098,2795.1,Good Dune and Beach,0.17600000000000002,14,56.0,,3,,0.024,300,0.7,0.633,0.012,9.317,0.655,0.411
0.828,0.947,0.06,orange,-0.11,-0.038,2094.3,Good Beach,0.175,14,57.0,,2,,0.024,300,0.687,0.649,0.012,6.981,0.8079999999999999,0.415
0.826,0.952,0.051,cornflowerblue,-0.07200000000000001,-0.087,3713.7,Good Dune and Beach,0.17600000000000002,14,58.0,,3,,0.024,300,0.688,0.6409999999999999,0.012,12.379,0.2,0.415
0.826,0.952,0.052000000000000005,cornflowerblue,-0.07,-0.094,4449.3,Good Dune and Beach,0.17600000000000002,14,59.0,,3,,0.024,300,0.6940000000000001,0.643,0.012,14.831,0.894,0.413
0.5660000000000001,0.952,0.047,orange,-0.598,-2.253,3499.4999999999995,Good Beach,0.278,14,60.0,,2,,0.024,300,0.6829999999999999,0.65,0.012,11.665,1.426,0.411
0.8220000000000001,0.946,0.075,cornflowerblue,-0.081,-0.078,3183.6,Good Dune and Beach,0.17800000000000002,14,61.0,,3,,0.024,300,0.693,0.634,0.012,10.612,0.162,0.412
0.828,0.953,0.046,cornflowerblue,-0.077,-0.083,4444.799999999998,Good Dune and Beach,0.175,14,62.0,,3,,0.024,300,0.6970000000000001,0.643,0.012,14.816,0.975,0.412
0.8290000000000001,0.949,0.059,orange,-0.103,-0.048,2784.9,Good Beach,0.175,14,63.0,,2,,0.024,300,0.682,0.642,0.012,9.283,0.463,0.411
0.828,0.952,0.05,cornflowerblue,-0.08199999999999999,-0.07400000000000001,3249.0,Good Dune and Beach,0.175,14,64.0,,3,,0.024,300,0.6859999999999999,0.642,0.012,10.83,0.831,0.411
0.424,0.947,0.069,orange,-0.741,-3.391,4448.1,Good Beach,0.32,14,65.0,,2,,0.024,300,0.687,0.642,0.012,14.827,1.666,0.411
0.412,0.946,0.073,orange,-0.718,-3.482,4139.1,Good Beach,0.324,14,66.0,,2,,0.024,300,0.685,0.642,0.012,13.797,1.822,0.41
0.8290000000000001,0.953,0.046,cornflowerblue,-0.079,-0.079,2438.100000000001,Good Dune and Beach,0.175,14,67.0,,3,,0.024,300,0.684,0.638,0.012,8.127,0.908,0.41
0.474,0.947,0.068,orange,-0.8190000000000001,-2.977,2912.7,Good Beach,0.306,14,68.0,,2,,0.024,300,0.6940000000000001,0.643,0.012,9.709,1.237,0.41
0.83,0.948,0.061,orange,-0.111,-0.037000000000000005,2458.8,Good Beach,0.174,14,69.0,,2,,0.024,300,0.693,0.638,0.012,8.196,0.231,0.414
0.481,0.94,0.061,orange,-0.835,-2.865,4405.8,Good Beach,0.304,14,70.0,,2,,0.024,300,0.687,0.632,0.012,14.686,1.465,0.413
0.5870000000000001,0.948,0.044,orange,-0.643,-2.04,2770.5,Good Beach,0.271,14,71.0,,2,,0.024,300,0.685,0.633,0.012,9.235,1.58,0.411
0.83,0.949,0.058,orange,-0.111,-0.037000000000000005,3081.3,Good Beach,0.174,14,72.0,,2,,0.024,300,0.698,0.64,0.012,10.271,0.936,0.415
0.573,0.951,0.05,orange,-0.601,-2.188,4373.1,Good Beach,0.276,14,73.0,,2,,0.024,300,0.6940000000000001,0.636,0.012,14.577,1.3119999999999998,0.413
0.5479999999999999,0.952,0.05,orange,-0.556,-2.393,1704.0,Good Beach,0.284,14,74.0,,2,,0.024,300,0.684,0.643,0.012,5.68,1.421,0.414
0.828,0.948,0.067,orange,-0.107,-0.041,3841.5,Good Beach,0.175,14,75.0,,2,,0.024,300,0.68,0.642,0.012,12.805,0.754,0.412
0.491,0.95,0.058,orange,-0.428,-2.855,1503.6,Good Beach,0.301,14,76.0,,2,,0.024,300,0.688,0.639,0.012,5.012,1.84,0.414
0.8270000000000001,0.946,0.059,orange,-0.11,-0.038,3854.1,Good Beach,0.175,14,77.0,,2,,0.024,300,0.6809999999999999,0.634,0.012,12.847,0.713,0.414
0.8190000000000001,0.947,0.054000000000000006,cornflowerblue,-0.064,-0.113,1958.1,Good Dune and Beach,0.179,14,78.0,,3,,0.024,300,0.6920000000000001,0.634,0.012,6.527,1.0,0.414
0.8270000000000001,0.952,0.051,cornflowerblue,-0.073,-0.085,4252.200000000002,Good Dune and Beach,0.175,14,79.0,,3,,0.024,300,0.695,0.634,0.012,14.174,0.561,0.411
0.828,0.948,0.067,orange,-0.107,-0.042,3228.6000000000013,Good Beach,0.175,14,80.0,,2,,0.024,300,0.691,0.639,0.012,10.762,0.273,0.413
0.62,0.953,0.044000000000000004,orange,-0.436,-1.8119999999999998,5661.0,Good Beach,0.26,15,1.0,,2,,0.024,300,0.6990000000000001,0.636,0.012,18.87,1.2409999999999999,0.41
0.828,0.9470000000000001,0.069,orange,-0.107,-0.043,4368.9,Good Beach,0.175,15,2.0,,2,,0.024,300,0.7,0.632,0.012,14.562999999999999,0.49,0.41200000000000003
0.47,0.94,0.064,orange,-0.843,-2.957,4147.5,Good Beach,0.307,15,3.0,,2,,0.024,300,0.691,0.634,0.012,13.825,1.44,0.41200000000000003
0.546,0.9490000000000001,0.06,orange,-0.531,-2.394,5854.2,Good Beach,0.284,15,4.0,,2,,0.024,300,0.69,0.638,0.012,19.514,1.209,0.41200000000000003
0.687,0.9490000000000001,0.062,orange,-0.488,-1.224,5127.9,Good Beach,0.23600000000000002,15,5.0,,2,,0.024,300,0.6940000000000001,0.637,0.012,17.093,1.05,0.41
0.667,0.948,0.048,orange,-0.573,-1.386,2514.6,Good Beach,0.244,15,6.0,,2,,0.024,300,0.69,0.631,0.012,8.382,1.088,0.41200000000000003
0.628,0.948,0.069,orange,-0.436,-1.7,3541.5,Good Beach,0.257,15,7.0,,2,,0.024,300,0.69,0.634,0.012,11.805,1.073,0.41100000000000003
0.635,0.951,0.046,orange,-0.48200000000000004,-1.67,5262.6,Good Beach,0.255,15,8.0,,2,,0.024,300,0.695,0.634,0.012,17.542,1.172,0.41100000000000003
0.705,0.953,0.048,orange,-0.532,-1.105,5116.799999999998,Good Beach,0.22899999999999998,15,9.0,,2,,0.024,300,0.6970000000000001,0.637,0.012,17.055999999999994,1.093,0.41
0.828,0.9470000000000001,0.069,orange,-0.107,-0.043,4194.0,Good Beach,0.175,15,10.0,,2,,0.024,300,0.693,0.636,0.012,13.98,0.267,0.41
0.585,0.95,0.055,orange,-0.638,-2.083,3318.3,Good Beach,0.272,15,11.0,,2,,0.024,300,0.6970000000000001,0.639,0.012,11.061,1.1520000000000001,0.41200000000000003
0.8270000000000001,0.953,0.044000000000000004,cornflowerblue,-0.07200000000000001,-0.09,2898.9,Good Dune and Beach,0.17600000000000002,15,12.0,,3,,0.024,300,0.693,0.638,0.012,9.663,0.866,0.41100000000000003
0.479,0.948,0.068,orange,-0.848,-2.9360000000000004,3276.6000000000013,Good Beach,0.304,15,13.0,,2,,0.024,300,0.693,0.632,0.012,10.922,1.24,0.41100000000000003
0.8290000000000001,0.953,0.051,cornflowerblue,-0.08,-0.075,4103.7,Good Dune and Beach,0.175,15,14.0,,3,,0.024,300,0.698,0.636,0.012,13.679,0.9620000000000001,0.41100000000000003
0.486,0.95,0.063,orange,-0.46799999999999997,-2.8989999999999996,3429.0,Good Beach,0.303,15,15.0,,2,,0.024,300,0.698,0.634,0.012,11.43,1.3840000000000001,0.41100000000000003
0.8220000000000001,0.95,0.055999999999999994,cornflowerblue,-0.062,-0.106,2594.1,Good Dune and Beach,0.17800000000000002,15,16.0,,3,,0.024,300,0.698,0.639,0.012,8.647,0.20600000000000002,0.41
0.828,0.955,0.04,cornflowerblue,-0.07,-0.096,4089.9,Good Dune and Beach,0.175,15,17.0,,3,,0.024,300,0.693,0.632,0.012,13.633,0.8959999999999999,0.41200000000000003
0.823,0.9520000000000001,0.045,cornflowerblue,-0.065,-0.113,4302.6,Good Dune and Beach,0.177,15,18.0,,3,,0.024,300,0.696,0.633,0.012,14.342,0.536,0.41100000000000003
0.7090000000000001,0.95,0.054000000000000006,orange,-0.217,-1.046,5093.4,Good Beach,0.228,15,19.0,,2,,0.024,300,0.691,0.632,0.012,16.977999999999998,1.065,0.41200000000000003
0.818,0.9470000000000001,0.055999999999999994,cornflowerblue,-0.055999999999999994,-0.11800000000000001,5373.0,Good Dune and Beach,0.18,15,20.0,,3,,0.024,300,0.7,0.631,0.012,17.91,0.313,0.41100000000000003
0.828,0.955,0.04,cornflowerblue,-0.071,-0.092,5862.9,Good Dune and Beach,0.175,15,21.0,,3,,0.024,300,0.698,0.638,0.012,19.543,0.249,0.41200000000000003
0.825,0.95,0.048,cornflowerblue,-0.078,-0.081,3839.1,Good Dune and Beach,0.17600000000000002,15,22.0,,3,,0.024,300,0.698,0.634,0.012,12.797,0.218,0.41200000000000003
0.8270000000000001,0.9540000000000001,0.044000000000000004,cornflowerblue,-0.064,-0.092,3349.8,Good Dune and Beach,0.175,15,23.0,,3,,0.024,300,0.691,0.639,0.012,11.165999999999999,0.355,0.41100000000000003
0.8290000000000001,0.948,0.066,orange,-0.10800000000000001,-0.04,2921.7,Good Beach,0.174,15,24.0,,2,,0.024,300,0.696,0.634,0.012,9.738999999999999,0.87,0.41100000000000003
0.826,0.95,0.047,cornflowerblue,-0.077,-0.079,2673.600000000001,Good Dune and Beach,0.17600000000000002,15,25.0,,3,,0.024,300,0.691,0.632,0.012,8.912,0.6629999999999999,0.41
0.8290000000000001,0.948,0.067,orange,-0.107,-0.042,2578.8,Good Beach,0.175,15,26.0,,2,,0.024,300,0.6990000000000001,0.635,0.012,8.596,0.684,0.41100000000000003
0.826,0.9520000000000001,0.051,cornflowerblue,-0.067,-0.09699999999999999,5640.299999999997,Good Dune and Beach,0.17600000000000002,15,27.0,,3,,0.024,300,0.691,0.638,0.012,18.801,0.573,0.41100000000000003
0.825,0.953,0.043,cornflowerblue,-0.063,-0.10800000000000001,3854.1,Good Dune and Beach,0.177,15,28.0,,3,,0.024,300,0.691,0.639,0.012,12.847000000000001,0.43799999999999994,0.41200000000000003
0.8270000000000001,0.9520000000000001,0.047,cornflowerblue,-0.076,-0.083,2615.100000000001,Good Dune and Beach,0.17600000000000002,15,29.0,,3,,0.024,300,0.6940000000000001,0.638,0.012,8.717,0.905,0.41
0.8290000000000001,0.95,0.059000000000000004,orange,-0.10400000000000001,-0.047,3008.4,Good Beach,0.174,15,30.0,,2,,0.024,300,0.6970000000000001,0.636,0.012,10.027999999999999,0.16,0.41100000000000003
0.83,0.9490000000000001,0.062,orange,-0.11,-0.038,3466.8,Good Beach,0.174,15,31.0,,2,,0.024,300,0.6920000000000001,0.637,0.012,11.556,0.866,0.41
0.83,0.9490000000000001,0.063,orange,-0.109,-0.039,4652.0999999999985,Good Beach,0.174,15,32.0,,2,,0.024,300,0.691,0.639,0.012,15.507,0.616,0.41200000000000003
0.82,0.945,0.053,cornflowerblue,-0.071,-0.095,3969.0,Good Dune and Beach,0.179,15,33.0,,3,,0.024,300,0.693,0.635,0.012,13.23,0.782,0.41100000000000003
0.5429999999999999,0.95,0.059000000000000004,orange,-0.5379999999999999,-2.4290000000000003,5261.4,Good Beach,0.285,15,34.0,,2,,0.024,300,0.6940000000000001,0.638,0.012,17.538,1.245,0.41100000000000003
