Hs,Tide,Times,Tp,WD,WindDir,WindSpeed
2.3565,-0.064,7.3704e+05,6.67,236.16,-38,7.5
2.8542,0.174,7.3704e+05,6.67,236.88,-44,7.9
2.6098,0.344,7.3704e+05,6.67,241.32,-45,7
2.8719,0.394,7.3704e+05,6.67,240.57,-82,8.6
2.96,0.383,7.3704e+05,7.14,246.78,-90,7.4
2.8053,0.276,7.3704e+05,7.415,247.98,-128,9.3
2.7664,-0.003,7.3704e+05,7.69,248.4,-123,9.7
2.6107,-0.21,7.3704e+05,7.14,248.28,-115,8.5
2.853,-0.405,7.3704e+05,7.69,251.28,-113,10.3
2.8491,-0.489,7.3704e+05,8.01,251.3,-109,8.5
2.7797,-0.525,7.3704e+05,8.33,256.94,-140,12.1
2.0697,-0.57,7.3704e+05,4.76,208.61,-152,12.3
2.2363,-0.395,7.3704e+05,5.56,212.2,-132,10.1
2.8394,-0.291,7.3704e+05,5.905,225.2,-132,13.2
2.5802,-0.014,7.3704e+05,6.25,226.47,-129,11.8
2.393,0.258,7.3704e+05,5.88,233.73,-141,12.1
2.0898,0.386,7.3704e+05,5.56,229.4,-156,10.3
1.9823,0.446,7.3704e+05,5.26,229.54,-136,10.3
1.97,0.14,7.3704e+05,5.26,235.07,-146,12.2
2.0387,-0.148,7.3704e+05,5,245.13,-143,9.8
1.9599,-0.32,7.3704e+05,5,241.51,-135,10
1.8735,-0.433,7.3704e+05,5.26,238.11,-135,9.2
1.821,-0.498,7.3704e+05,5.26,239.42,-136,10
1.9105,-0.457,7.3704e+05,5.26,242.06,-130,8.6
1.7523,-0.319,7.3704e+05,5,232.58,-108,7.9
1.6109,-0.17,7.3704e+05,4.76,230.11,-108,6.7
1.3389,0.049,7.3704e+05,4.76,221.32,-103,6.5
1.5651,0.253,7.3704e+05,8.33,256.94,-103,5.8
1.4007,0.408,7.3704e+05,7.69,255.69,-93,4.3
1.3014,0.398,7.3704e+05,7.69,259.41,-98,4.9
1.1553,0.242,7.3704e+05,7.69,253.47,-66,2.1
1.0493,0.033,7.3704e+05,7.14,255.13,-44,3.8
1.1108,-0.138,7.3704e+05,7.69,260.92,-49,3.6
1.1199,-0.287,7.3704e+05,7.14,255.9,-30,5.9
1.3223,-0.338,7.3704e+05,7.14,253.59,-58,8
1.429,-0.315,7.3704e+05,4.35,221.66,-34,8.3
1.7373,-0.228,7.3704e+05,5.26,230.8,-39,8.2
2.1488,-0.023,7.3704e+05,5.93,232.35,-65,12.6
2.614,0.151,7.3704e+05,6.67,233.33,-73,12
2.7833,0.383,7.3704e+05,6.25,227.14,-68,13.1
2.7404,0.527,7.3704e+05,7.14,229.19,-69,11.7
2.881,0.533,7.3704e+05,7.14,232.85,-76,13.2
2.7463,0.492,7.3704e+05,7.14,232.85,-72,10.2
3.1736,0.297,7.3704e+05,7.14,237.47,-73,11.1
3.2081,0.086,7.3704e+05,7.69,240.78,-86,10.7
2.6687,-0.15,7.3704e+05,7.415,238.17,-82,8.7
2.6678,-0.379,7.3704e+05,7.69,240.78,-82,8.5
2.3729,-0.437,7.3704e+05,7.69,242.8,-81,6.6
2.1828,-0.436,7.3704e+05,6.25,239.6,-78,6.7
2.2531,-0.286,7.3704e+05,7.735,247.4,-68,5.6
1.9524,-0.165,7.3704e+05,7.14,248.28,-78,5.7
2.4556,0.051,7.3704e+05,9.09,262.27,-61,4.2
2.3555,0.194,7.3704e+05,8.33,259.81,-44,1.9
2.202,0.279,7.3704e+05,8.33,260.89,-40,3.1
2.0765,0.269,7.3704e+05,8.33,263.43,-52,2.2
1.8156,0.098,7.3704e+05,8.33,256.94,-141,1.1
1.7374,-0.088,7.3704e+05,8.33,256.23,168,2.6
1.5989,-0.318,7.3704e+05,7.69,254.21,156,2.4
1.5466,-0.479,7.3704e+05,7.69,256.43,160,4
1.5039,-0.604,7.3704e+05,7.14,252.82,163,5.3
1.3771,-0.551,7.3704e+05,7.14,257.45,173,4
1.3831,-0.376,7.3704e+05,7.415,252.41,175,4.7
1.2815,-0.138,7.3704e+05,7.14,255.9,165,4
1.4258,0.13,7.3704e+05,7.14,253.59,161,4.1
1.4244,0.334,7.3704e+05,6.67,251.39,169,3.1
1.3066,0.505,7.3704e+05,6.67,251,173,2.7
1.3199,0.522,7.3704e+05,6.67,254.58,170,2.7
1.1689,0.425,7.3704e+05,6.25,248.37,148,2.4
1.1316,0.194,7.3704e+05,6.67,249.81,-175,0.5
1.0402,-0.008,7.3704e+05,6.25,248.37,28,0.8
0.97381,-0.216,7.3704e+05,5.88,247.65,-47,3
1.0451,-0.389,7.3704e+05,6.25,262.44,-50,3.2
1.0516,-0.429,7.3704e+05,6.25,256.6,-57,3.5
1.128,-0.454,7.3704e+05,5.88,251.89,-67,5.8
1.2119,-0.334,7.3704e+05,5.88,263.07,-65,5.1
1.2943,-0.13,7.3704e+05,5.88,257.89,-74,6.8
1.4226,0.08,7.3704e+05,5.88,257.89,-64,6.1
1.4256,0.22,7.3704e+05,4.955,233.78,-59,5.6
1.3692,0.24,7.3704e+05,4.76,230.11,-68,5
1.4918,0.119,7.3705e+05,5.26,244.71,-87,7.3
1.5384,-0.088,7.3705e+05,5.88,256.17,-149,10.8
1.5611,-0.324,7.3705e+05,5.88,253.17,-147,10.4
1.5472,-0.532,7.3705e+05,5.88,248.5,-158,8.2
1.7312,-0.739,7.3705e+05,5.88,250.19,-153,7.9
1.6933,-0.717,7.3705e+05,5,248.78,-161,5.3
1.7515,-0.644,7.3705e+05,4.76,245.66,-157,6.2
1.6769,-0.445,7.3705e+05,4.76,254.98,-158,6
1.7589,-0.16,7.3705e+05,7.14,257.45,-152,7.8
1.535,0.083,7.3705e+05,4.55,255.74,-163,5.9
0.73496,0.289,7.3705e+05,5.845,210.2,-155,6.1
1.4827,0.36,7.3705e+05,4.76,257.79,-160,5.8
1.3402,0.415,7.3705e+05,4.76,264.36,-160,6
1.305,0.274,7.3705e+05,4.35,262.31,-166,5.5
1.3758,0.069,7.3705e+05,6.67,254.58,-173,5.7
1.1467,-0.179,7.3705e+05,4.17,283.56,-157,5.7
1.1382,-0.416,7.3705e+05,6.67,252.98,-155,3.8
1.0384,-0.572,7.3705e+05,7.14,269.21,-124,2.3
0.94854,-0.636,7.3705e+05,6.67,265.92,-42,1.4
0.85868,-0.5,7.3705e+05,6.67,268.37,-89,4.7
0.75657,-0.299,7.3705e+05,6.67,265.92,-79,3.8
0.68683,-0.106,7.3705e+05,6.25,266.64,-80,3.3
0.65147,0.038,7.3705e+05,6.46,264.19,-66,2.5
0.66491,0.156,7.3705e+05,5.88,263.07,-87,3.8
0.61828,0.152,7.3705e+05,5.88,253.6,-80,3.9
0.62114,0.042,7.3705e+05,6.25,264.96,-89,3.3
0.65497,-0.15,7.3705e+05,5.88,269.13,-91,3.5
0.64134,-0.351,7.3705e+05,6.25,280.07,-125,4
0.58108,-0.535,7.3705e+05,10.53,302.33,-99,3.6
0.52825,-0.719,7.3705e+05,10.53,303.26,-83,3.8
0.66672,-0.727,7.3705e+05,5.72,271.76,-87,4.6
0.47713,-0.588,7.3705e+05,10.53,308.38,-92,4.6
0.32907,-0.388,7.3705e+05,9.09,311.79,-99,4.6
0.25715,-0.099,7.3705e+05,7.69,318.2,-118,3.4
0.27141,0.105,7.3705e+05,8.33,314.94,-163,2.7
0.23479,0.3,7.3705e+05,7.14,321.86,-150,2.1
0.38713,0.385,7.3705e+05,9.88,311.07,-148,2.4
0.28071,0.322,7.3705e+05,9.88,307.12,-129,0.2
0.31843,0.08,7.3705e+05,8.785,314.64,-170,1.3
0.50567,-0.171,7.3705e+05,9.88,303.08,95,0.6
0.28258,-0.399,7.3705e+05,8.33,316.4,27,1.5
0.23054,-0.627,7.3705e+05,7.69,319.05,11,2.7
0.24961,-0.759,7.3705e+05,7.69,319.4,-58,1.4
0.58825,-0.735,7.3705e+05,9.88,298.34,-144,0.6
0.29624,-0.592,7.3705e+05,9.88,306.71,-54,0.9
0.4551,-0.351,7.3705e+05,9.88,303.08,-24,0.5
0.20335,-0.173,7.3705e+05,7.14,321.76,168,0.9
0.18302,0.034,7.3705e+05,7.14,321.76,77,1
0.36503,0.103,7.3705e+05,10.53,302.8,180,0
0.18674,0.088,7.3705e+05,7.69,318.6,150,1.9
0.25015,-0.101,7.3705e+05,9.88,306.71,162,2.6
0.55049,-0.315,7.3705e+05,9.88,289.98,136,1.6
0.48762,-0.521,7.3705e+05,9.09,299.31,163,2.1
0.38253,-0.682,7.3705e+05,9.88,304.05,129,2.3
0.47082,-0.766,7.3705e+05,9.88,298.9,-112,1.6
0.40454,-0.713,7.3705e+05,9.88,303.08,-119,1.1
0.24493,-0.556,7.3705e+05,9.88,309.32,-31,0.9
0.4754,-0.308,7.3705e+05,9.88,299.99,-12,1.3
0.42921,-0.065,7.3705e+05,9.09,301.58,-79,0.6
0.4353,0.154,7.3705e+05,9.88,298.34,-104,1
0.41952,0.297,7.3705e+05,9.09,296.94,-100,1.1
0.38329,0.361,7.3705e+05,9.09,301.03,-103,0.7
0.40749,0.25,7.3705e+05,9.88,299.99,-107,0.8
0.45202,0.006,7.3705e+05,9.88,294.29,-74,1
0.44266,-0.25,7.3705e+05,9.88,293.69,-60,1.6
0.36482,-0.479,7.3705e+05,9.09,303.21,-156,0.5
0.42682,-0.67,7.3705e+05,9.485,301.82,11,3
0.45721,-0.709,7.3705e+05,9.88,300.52,11,2.8
0.49413,-0.628,7.3705e+05,9.88,298.34,17,4
0.56472,-0.46,7.3705e+05,9.88,298.34,-12,3.1
0.70204,-0.238,7.3705e+05,9.09,297.54,-15,2.9
0.78418,-0.035,7.3705e+05,5.26,257.28,-29,3.5
0.91973,0.084,7.3705e+05,5.26,256.38,-49,3.3
0.93124,0.128,7.3705e+05,5.26,259.1,-50,3.5
1.0044,0.021,7.3705e+05,5.41,258.77,-64,3.7
1.0809,-0.161,7.3705e+05,5.56,265.55,-59,3.6
1.0686,-0.355,7.3705e+05,5.56,260.23,-57,3.7
1.0708,-0.543,7.3705e+05,5.88,259.61,-111,1.9
1.1043,-0.675,7.3705e+05,5.26,250.97,-90,2.3
1.2622,-0.725,7.3705e+05,5.88,257.89,-57,3.3
1.2185,-0.594,7.3705e+05,5.56,249.66,-45,3.2
1.3994,-0.4,7.3705e+05,5.56,251.41,-59,2.8
1.4095,-0.137,7.3705e+05,5.88,248.5,-64,3.3
1.5034,0.087,7.3705e+05,6.25,249.19,-60,3.7
1.5356,0.291,7.3705e+05,6.25,249.19,-79,4.6
1.3834,0.384,7.3705e+05,5.88,251.89,-89,4.1
1.3269,0.368,7.3705e+05,6.065,245.95,-97,5.8
1.3531,0.188,7.3705e+05,6.25,249.19,-97,5.1
1.3259,-0.017,7.3705e+05,6.25,251.64,-97,4.2
1.2495,-0.263,7.3705e+05,5.88,239.35,-72,4.9
1.315,-0.478,7.3705e+05,6.67,258.61,-63,4.4
1.3325,-0.628,7.3705e+05,6.67,265.92,-60,4
1.1588,-0.629,7.3705e+05,5.88,251.04,-51,4.3
1.3128,-0.526,7.3705e+05,6.25,257.43,-39,4
1.3417,-0.329,7.3705e+05,6.67,262.66,-39,4.8
1.3675,-0.124,7.3705e+05,5.88,256.17,-46,4.5
1.3044,0.033,7.3705e+05,6.25,259.93,-49,4
1.3149,0.13,7.3705e+05,5.88,257.03,-46,3.5
1.2319,0.109,7.3705e+05,5.88,260.47,-56,4.2
1.2615,-0.026,7.3705e+05,5.88,257.03,-57,4.4
1.1118,-0.207,7.3705e+05,5.88,257.03,-34,5.2
1.0376,-0.382,7.3705e+05,5.88,257.89,-49,4.8
1.0504,-0.569,7.3705e+05,5.56,249.66,-61,5.1
1.0642,-0.658,7.3705e+05,5.56,253.16,-58,5.5
1.135,-0.681,7.3705e+05,5.88,259.61,-82,3.9
1.0598,-0.494,7.3705e+05,5.88,248.5,-66,3.4
1.1282,-0.281,7.3705e+05,5.56,254.04,-58,3.7
1.1345,-0.069,7.3705e+05,5.56,249.66,-60,3.9
1.0619,0.186,7.3705e+05,5.26,250.07,-65,4
1.1548,0.368,7.3705e+05,5.26,249.18,-57,4.4
1.1258,0.446,7.3705e+05,5.56,251.41,-87,4.7
1.16,0.338,7.3705e+05,5.56,245.31,-124,4.7
1.1095,0.067,7.3705e+05,5.88,254.45,-168,5.4
1.1521,-0.128,7.3705e+05,5.56,247.04,-168,5.5
1.0453,-0.341,7.3705e+05,5.26,243.83,147,4.6
0.95103,-0.492,7.3705e+05,5.56,245.31,180,3.6
0.96606,-0.591,7.3705e+05,5.26,247.39,-167,3.6
1.0198,-0.54,7.3705e+05,5.56,250.53,175,4.1
0.87585,-0.432,7.3705e+05,3.7,287.72,168,3
0.86335,-0.23,7.3705e+05,3.7,304.41,158,4.5
0.87427,-0.018,7.3705e+05,3.57,325.03,166,5.4
0.90765,0.183,7.3705e+05,3.85,317.75,140,5.4
0.80359,0.243,7.3705e+05,4.35,328.94,176,6.1
0.90944,0.184,7.3705e+05,4.17,321.64,170,7.5
1.2144,-0.049,7.3705e+05,4.17,310.43,161,8.2
1.5008,-0.236,7.3705e+05,5,310.05,157,8
1.5797,-0.382,7.3705e+05,5.26,316.61,149,10.8
1.705,-0.46,7.3705e+05,5.41,318.63,154,10.2
1.6668,-0.51,7.3705e+05,5.56,315.28,153,8.8
1.6165,-0.486,7.3705e+05,5.88,320.61,154,9.2
1.7607,-0.348,7.3705e+05,5.88,321.22,160,9.3
1.7121,-0.08,7.3705e+05,6.25,321.22,170,8.3
1.7786,0.163,7.3705e+05,6.25,318.51,166,8.1
2.1601,0.378,7.3705e+05,6.25,314.84,165,10
2.1222,0.443,7.3705e+05,6.67,315,165,9.3
2.1378,0.557,7.3705e+05,6.46,317.41,158,9.7
1.9502,0.402,7.3705e+05,6.25,318.51,153,11.2
1.9996,0.168,7.3705e+05,6.67,317.22,154,10.2
0.48533,0.001,7.3705e+05,7.14,320.93,152,8.2
1.5772,-0.249,7.3705e+05,6.25,321.22,165,9.8
1.9654,-0.426,7.3705e+05,5.56,321.1,156,10.1
1.1668,-0.445,7.3705e+05,6.67,323.01,154,7.8
0.89811,-0.349,7.3705e+05,7.69,318.6,149,7.1
0.7932,-0.175,7.3705e+05,7.415,320.14,163,5.6
0.6445,-0.034,7.3705e+05,7.69,317.97,164,6.8
0.96622,0.127,7.3705e+05,7.69,316.89,165,5.9
1.377,0.222,7.3705e+05,7.69,315.15,161,5.6
1.3602,0.242,7.3705e+05,8.01,312.66,167,6
1.3226,0.171,7.3705e+05,8.33,311.09,163,5.4
0.95298,0.033,7.3705e+05,5.56,331.5,166,7.4
0.33169,-0.146,7.3705e+05,5.88,330.14,168,6.9
0.95816,-0.367,7.3705e+05,6.97,320.91,158,6.3
0.9635,-0.482,7.3705e+05,7.14,319.6,172,4.9
1.4052,-0.496,7.3705e+05,7.69,312.11,161,5.5
1.4434,-0.398,7.3705e+05,7.69,311.12,177,6.2
0.97972,-0.232,7.3705e+05,6.275,324.43,156,4.4
1.1031,-0.024,7.3705e+05,6.25,321.71,162,4.7
0.6171,0.184,7.3705e+05,7.69,317.19,143,5
0.45976,0.385,7.3705e+05,7.69,318.2,154,2.4
0.98627,0.447,7.3705e+05,5,329.19,152,3
0.89441,0.441,7.3705e+05,6.67,321.71,134,3.4
1.2526,0.279,7.3705e+05,5.26,311.72,37,4.6
1.3958,0.027,7.3705e+05,5.26,305.79,32,3.8
1.5324,-0.229,7.3705e+05,5.57,310.56,-10,2.7
1.7751,-0.421,7.3705e+05,5.56,298.99,12,3.4
2.0005,-0.506,7.3705e+05,5.88,298.19,16,4.9
2.1667,-0.488,7.3705e+05,5.88,289.81,17,5.9
2.1335,-0.408,7.3705e+05,5.88,296.53,5,3.2
2.2197,-0.277,7.3705e+05,6.25,298.04,25,5.4
1.9356,-0.082,7.3705e+05,6.25,295.66,-16,6.8
1.717,0.035,7.3705e+05,6.25,302.71,-52,2
1.5998,0.114,7.3705e+05,6.46,304.84,-42,3.4
1.4994,0.133,7.3705e+05,5.88,303.08,-50,4.1
1.2794,0.069,7.3705e+05,6.67,307.36,-55,3.7
1.1914,-0.117,7.3705e+05,6.67,311.98,-43,4.1
1.193,-0.341,7.3705e+05,6.25,303.48,-67,3.3
1.1747,-0.504,7.3705e+05,6.25,304.99,-75,3
1.0297,-0.588,7.3705e+05,6.25,310.1,-68,2.7
0.95144,-0.568,7.3705e+05,5.88,312.38,-51,2.3
0.86625,-0.464,7.3705e+05,6.25,316.73,-24,2.7
1.0109,-0.263,7.3705e+05,5.88,312.38,-15,2.7
1.0713,-0.06,7.3705e+05,5.56,311.39,-8,2
1.0533,0.145,7.3705e+05,5.88,314.56,-29,2.6
1.1185,0.283,7.3705e+05,5,285.71,-54,3.6
1.2364,0.343,7.3705e+05,5.88,301.47,-48,4.4
1.3803,0.299,7.3705e+05,4.76,259.66,-39,5.6
1.6627,0.071,7.3705e+05,5.56,262.89,-41,5.9
1.6597,-0.135,7.3705e+05,5.88,259.61,-39,6.1
1.6987,-0.362,7.3705e+05,5.88,256.17,-33,5.6
1.8922,-0.495,7.3705e+05,5.88,257.03,-33,6.5
1.7793,-0.549,7.3705e+05,6.25,257.43,-36,5.7
1.7714,-0.533,7.3705e+05,6.065,257.23,-33,6.2
1.6427,-0.422,7.3705e+05,5.26,259.1,-27,7.1
1.6423,-0.272,7.3705e+05,6.25,260.77,-18,7.3
1.6785,-0.109,7.3705e+05,5.56,255.8,-34,6.3
1.7941,0.067,7.3705e+05,6.065,258.08,-27,6.3
1.7328,0.151,7.3705e+05,5.88,257.89,-32,6.4
1.8661,0.13,7.3705e+05,6.25,257.43,-41,5.2
1.72,-0.02,7.3705e+05,5.88,256.17,-60,3.1
1.9259,-0.227,7.3705e+05,6.67,261.04,-121,1.2
1.7385,-0.401,7.3705e+05,6.67,265.1,-99.667,2.2333
1.7576,-0.538,7.3705e+05,6.25,257.43,-78.333,3.2667
1.7936,-0.582,7.3705e+05,6.25,259.93,-57,4.3
1.7484,-0.567,7.3705e+05,6.67,263.47,-57,4.9
1.6577,-0.43,7.3705e+05,6.25,269.16,-66,4.9
1.5349,-0.246,7.3705e+05,6.25,262.44,-103,4.8
1.7406,-0.067,7.3705e+05,6.67,257.8,162,9.2
1.7927,0.091,7.3705e+05,6.67,262.66,167,7.3
1.4929,0.204,7.3705e+05,6.25,264.96,159,7.5
1.52,0.229,7.3705e+05,6.25,258.26,150,7.3
1.7138,0.145,7.3705e+05,6.67,262.66,166,5.8
1.6895,-0.013,7.3705e+05,7.14,257.45,148,7.6
1.6059,-0.228,7.3705e+05,6.67,257.8,144,6.8
1.5398,-0.399,7.3705e+05,6.67,258.61,179,3.8
1.6261,-0.524,7.3705e+05,7.14,260.57,-172,2.7
1.4796,-0.53,7.3705e+05,6.67,259.82,162,2.1
1.6177,-0.499,7.3705e+05,7.14,262.92,-179,3.2
1.6131,-0.314,7.3705e+05,6.67,263.47,120,1
1.8946,-0.121,7.3705e+05,7.14,261.35,-21,0.8
2.0273,0.082,7.3705e+05,6.25,256.6,-58,6.4
2.1164,0.137,7.3705e+05,6.67,255.38,-87,5.6
2.1141,0.126,7.3705e+05,6.67,254.58,-87,5.6
1.9297,0.092,7.3705e+05,6.25,256.6,-82,8.2
1.9924,-0.006,7.3705e+05,6.67,257.4,-70,5.8
1.8109,-0.145,7.3705e+05,6.25,251.64,-60,4
2.1062,-0.336,7.3705e+05,6.67,252.19,-86,10.2
2.3768,-0.479,7.3705e+05,6.67,252.98,-93,11.3
2.2167,-0.605,7.3705e+05,7.14,255.9,-96,6.7
2.4329,-0.604,7.3705e+05,7.14,255.13,-93,8.1
2.2845,-0.432,7.3705e+05,6.67,252.19,-112,10.9
2.1243,-0.258,7.3705e+05,7.14,250.54,-125,8.6
1.9956,-0.078,7.3705e+05,6.905,249.8,-153,6.6
1.7894,0.098,7.3705e+05,7.14,247.53,-149,8.5
1.7216,0.228,7.3705e+05,6.67,247.46,-144,7.3
1.6876,0.223,7.3705e+05,7.14,252.82,-139,4.8
0.87698,0.051,7.3705e+05,5.42,208.02,-112,5.4
1.3131,-0.105,7.3705e+05,6.67,244.36,-141,5.1
1.2481,-0.287,7.3705e+05,6.67,252.19,-145,5.7
1.3071,-0.424,7.3705e+05,7.69,263.18,-160,6.3
1.2742,-0.58,7.3705e+05,7.14,258.23,-141,6.6
1.0999,-0.593,7.3706e+05,4.17,225.8,-163,6.8
1.0698,-0.564,7.3706e+05,4.17,208.55,-163,7.4
1.0972,-0.431,7.3706e+05,4.35,219.84,-156,6.4
1.1297,-0.234,7.3706e+05,4.26,229.76,-161,5.6
1.1184,-0.042,7.3706e+05,4.35,232.77,-167,7.9
1.0313,0.126,7.3706e+05,4.17,241.97,-162,7.7
1.0517,0.168,7.3706e+05,4,253.42,-172,5.6
0.98563,0.149,7.3706e+05,3.925,275.38,-169,6.2
0.84815,0.01,7.3706e+05,3.85,273.92,-175,6
0.97064,-0.192,7.3706e+05,4.17,298.03,-171,4.8
0.89694,-0.367,7.3706e+05,4.17,304.73,-167,6.1
0.9069,-0.48,7.3706e+05,3.85,294.49,-165,6.6
0.88788,-0.548,7.3706e+05,3.85,285.68,-164,7.4
0.95363,-0.519,7.3706e+05,4.17,285.49,-170,7.2
1.0605,-0.389,7.3706e+05,4.35,275.77,-173,6.7
1.0249,-0.227,7.3706e+05,4.55,274.76,-175,5.7
0.94292,-0.019,7.3706e+05,4.55,274.76,168,5
0.85258,0.157,7.3706e+05,4.175,283.07,160,5.5
0.7472,0.2,7.3706e+05,4,294.35,150,4.7
0.68877,0.165,7.3706e+05,3.7,297.06,137,4.2
0.6384,-0.049,7.3706e+05,4.55,324.66,140,3.9
0.38598,-0.217,7.3706e+05,8.33,316.96,162,3.5
0.36035,-0.38,7.3706e+05,8.33,316.76,166,3.7
0.33448,-0.555,7.3706e+05,8.33,316.4,156,3.8
0.34499,-0.666,7.3706e+05,8.33,316.24,167,4
0.27121,-0.698,7.3706e+05,7.69,318.6,162,4.4
0.68425,-0.629,7.3706e+05,3.23,333.37,164,3.3
0.72456,-0.421,7.3706e+05,3.57,325.99,169,4.3
0.68929,-0.22,7.3706e+05,3.7,329.5,135,4.1
0.65366,0.024,7.3706e+05,3.57,327.91,174,2.8
0.70768,0.127,7.3706e+05,3.45,322.32,161,3.9
0.75142,0.245,7.3706e+05,3.71,335.04,159,5.9
0.77305,0.138,7.3706e+05,4,333.92,166,6.2
0.84369,-0.113,7.3706e+05,3.85,337.17,171,7.2
1.1125,-0.258,7.3706e+05,4.17,323.47,164,7.2
1.2709,-0.433,7.3706e+05,4.55,313.2,169,7.5
1.2861,-0.52,7.3706e+05,4.55,304.01,160,6.6
1.3412,-0.619,7.3706e+05,4.76,303.55,173,6.8
1.4675,-0.581,7.3706e+05,5,303.88,162,8
1.5437,-0.449,7.3706e+05,5.13,303.1,180,7.4
1.5727,-0.348,7.3706e+05,5.26,307.5,-178,10.2
1.5861,-0.188,7.3706e+05,5.56,312.18,-175,8.6
1.7454,-0.05,7.3706e+05,5.26,304.93,-175,9
1.9229,0.09,7.3706e+05,5.26,297.06,173,8.6
1.4982,0.101,7.3706e+05,5.88,318.03,-175,8
1.4544,0.002,7.3706e+05,5.88,315.98,-172,7.7
1.4384,-0.223,7.3706e+05,5.56,318.26,180,9.2
1.3646,-0.54,7.3706e+05,5.72,321.2,178,8.1
1.5128,-0.73,7.3706e+05,5,314.35,180,8.9
1.6713,-0.841,7.3706e+05,5,303.88,-177,8.3
1.9685,-0.738,7.3706e+05,5.26,307.5,179,8.2
1.8581,-0.603,7.3706e+05,5.56,312.97,176,9
1.7434,-0.395,7.3706e+05,5.88,315.98,177,9.6
1.8036,-0.195,7.3706e+05,5.88,318.69,-179,10.7
1.838,-0.046,7.3706e+05,6.25,319.08,174,9.8
1.833,0.089,7.3706e+05,6.25,316.11,177,9.8
2.0263,0.167,7.3706e+05,6.25,314.84,160,10.3
2.3135,0.12,7.3706e+05,5.26,307.5,166,10.7
1.9142,-0.063,7.3706e+05,7.14,316.53,176,10.5
2.1861,-0.305,7.3706e+05,5.88,318.03,-179,12.4
2.3715,-0.545,7.3706e+05,5.26,310.88,177,11.3
2.4515,-0.712,7.3706e+05,5.88,305.48,178,10
2.472,-0.768,7.3706e+05,5.88,305.48,163,9.6
2.4477,-0.73,7.3706e+05,5.88,303.48,-179,11.3
1.8115,-0.472,7.3706e+05,6.67,318.73,171,8.2
2.1296,-0.29,7.3706e+05,5.56,308.18,170,9.7
1.5699,-0.122,7.3706e+05,6.67,320.54,172,10.2
1.8316,0.03,7.3706e+05,5.88,318.69,161,9.9
1.6973,0.107,7.3706e+05,5.56,318.26,166,7.7
1.542,0.103,7.3706e+05,9.88,313.08,156,8.8
1.5483,-0.041,7.3706e+05,5.88,322.98,167,8
1.4437,-0.219,7.3706e+05,5.88,324.59,160,7.3
1.353,-0.461,7.3706e+05,5.88,324.59,162,7.7
1.4185,-0.715,7.3706e+05,5.88,322.98,167,7.1
1.4085,-0.806,7.3706e+05,5.56,324.99,173,7.4
1.4085,-0.814,7.3706e+05,5.56,324.99,172,7.4
1.3568,-0.58,7.3706e+05,5,328.5,171,7.8
0.99723,-0.295,7.3706e+05,6.25,325.01,174,7.6
1.0609,-0.089,7.3706e+05,9.09,314.77,175,8.5
1.4068,0.125,7.3706e+05,5.56,325.59,173,7.4
1.4217,0.278,7.3706e+05,5.26,324.16,168,7.1
1.3724,0.365,7.3706e+05,5.56,322.45,179,7.2
1.6018,0.289,7.3706e+05,5,320.17,172,6.8
0.89281,0.087,7.3706e+05,9.09,313.58,-175,8.2
1.1559,-0.173,7.3706e+05,5.26,327.52,177,6.3
1.1831,-0.382,7.3706e+05,5,326.36,-177,7.2
1.1454,-0.539,7.3706e+05,4.76,330.68,-178,6.4
0.59597,-0.622,7.3706e+05,7.57,319.68,-169,6.6
1.0925,-0.613,7.3706e+05,9.88,305.42,-163,4.9
0.76611,-0.565,7.3706e+05,9.88,309.65,-169,4.8
0.65819,-0.258,7.3706e+05,9.09,312.64,-159,4.3
0.94179,-0.043,7.3706e+05,10.53,310.06,-144,2.5
1.0161,0.112,7.3706e+05,10.53,300.86,168,2.9
0.83,0.227,7.3706e+05,9.88,305.42,173,4
0.51782,0.168,7.3706e+05,9.88,308.99,171,3.6
0.6384,-0.003,7.3706e+05,9.09,309.7,155,4
0.59697,-0.313,7.3706e+05,10.53,307.36,175,3.6
0.73404,-0.552,7.3706e+05,10.53,308.38,168,4.8
0.76447,-0.77,7.3706e+05,8.33,312.31,-179,3.2
0.37912,-0.883,7.3706e+05,10.53,305.44,-167,3.2
0.65035,-0.808,7.3706e+05,11.11,305.21,179,2.8
0.66015,-0.596,7.3706e+05,9.09,313.14,-172,2.7
0.66993,-0.322,7.3706e+05,10.53,307.36,122,4.2
0.68036,-0.02,7.3706e+05,9.09,314.11,-170,4.9
0.58764,0.257,7.3706e+05,9.88,308.99,-175,4.7
0.70852,0.414,7.3706e+05,9.88,311.07,-165,3.8
0.57458,0.456,7.3706e+05,9.88,309.65,-162,5.1
0.41466,0.328,7.3706e+05,8.33,315.2,-175,5.8
0.39689,0.064,7.3706e+05,9.88,307.9,-171,6.3
0.50355,-0.164,7.3706e+05,8.33,315.67,-169,6
0.76341,-0.412,7.3706e+05,10.53,308.38,-176,4.7
0.76299,-0.613,7.3706e+05,10.53,308.05,-170,4
0.57745,-0.73,7.3706e+05,7.69,316.89,113,2.5
0.63197,-0.679,7.3706e+05,9.88,306.71,65,1.3
0.42626,-0.514,7.3706e+05,7.69,318.77,-23,2.9
0.41637,-0.277,7.3706e+05,8.785,313.11,-55,2.6
0.5793,-0.012,7.3706e+05,9.88,306.71,-63,3.5
0.52364,0.176,7.3706e+05,9.88,308.99,-42,2.6
